class edu.neu.info6205.model.Virus
name,Covid-19
R,0.0
superSpreaderRate,0.01
infectiousRadius,200.0
infectiousRate,0.4
recoveryRate,0.99
incidenceRate,0.8
latentPeriod,14.0
infectiousPeriod,20.0
class edu.neu.info6205.model.Residence
name,Boston
virus,edu.neu.info6205.model.Virus@29453f44
population,617594
density,5381.0
radius,10713.220361013016
residents,[Ledu.neu.info6205.model.Person;@5cad8086
susceptible,617584
exposed,0
infected,10
removed,0
dead,0
drawRadius,400.0
drawX,410.0
drawY,410.0
scale,0.03733704586677399
random,java.util.Random@61bbe9ba
class edu.neu.info6205.model.Measure
name,Boston-Measure
enable,true
barrierRate,0.5
maskUseRate,1.0
maskEffectiveness,0.8
contactTracking,0.3
vaccine,0
vaccineEffectiveness,0.8
virusTesting,0
quarantineRate,0.5
Days           ,Susceptible    ,Exposed        ,Infected       ,Recovered      ,Dead           ,R         ,K         
1              ,617583         ,1              ,10             ,0              ,0              ,0.1000    ,0.0909    
2              ,617580         ,4              ,10             ,0              ,0              ,0.4000    ,0.2857    
3              ,617579         ,5              ,10             ,0              ,0              ,0.5000    ,0.2667    
4              ,617579         ,5              ,10             ,0              ,0              ,0.5000    ,0.2667    
5              ,617579         ,5              ,10             ,0              ,0              ,0.5000    ,0.2667    
6              ,617579         ,5              ,10             ,0              ,0              ,0.5000    ,0.2667    
7              ,617579         ,5              ,10             ,0              ,0              ,0.5000    ,0.2667    
8              ,617578         ,6              ,10             ,0              ,0              ,0.6000    ,0.2500    
9              ,617576         ,8              ,10             ,0              ,0              ,0.8000    ,0.2222    
10             ,617574         ,10             ,10             ,0              ,0              ,1.0000    ,0.3000    
11             ,617574         ,10             ,10             ,0              ,0              ,1.0000    ,0.3000    
12             ,617573         ,11             ,10             ,0              ,0              ,1.1000    ,0.3333    
13             ,617573         ,11             ,10             ,0              ,0              ,1.1000    ,0.3333    
14             ,617572         ,12             ,10             ,0              ,0              ,1.2000    ,0.3182    
15             ,617571         ,12             ,11             ,0              ,0              ,1.0909    ,0.3043    
16             ,617570         ,10             ,14             ,0              ,0              ,0.7143    ,0.2917    
17             ,617569         ,10             ,15             ,0              ,0              ,0.6667    ,0.2800    
18             ,617567         ,12             ,15             ,0              ,0              ,0.8000    ,0.2963    
19             ,617566         ,13             ,15             ,0              ,0              ,0.8667    ,0.3214    
20             ,617565         ,14             ,15             ,0              ,0              ,0.9333    ,0.3103    
21             ,617565         ,14             ,15             ,0              ,0              ,0.9333    ,0.3103    
22             ,617565         ,13             ,16             ,0              ,0              ,0.8125    ,0.3103    
23             ,617562         ,14             ,18             ,0              ,0              ,0.7778    ,0.3125    
24             ,617561         ,13             ,20             ,0              ,0              ,0.6500    ,0.3030    
25             ,617560         ,14             ,20             ,0              ,0              ,0.7000    ,0.2941    
26             ,617558         ,15             ,21             ,0              ,0              ,0.7143    ,0.3056    
27             ,617556         ,17             ,21             ,0              ,0              ,0.8095    ,0.3421    
28             ,617553         ,19             ,22             ,0              ,0              ,0.8636    ,0.3659    
29             ,617551         ,20             ,23             ,0              ,0              ,0.8696    ,0.3488    
30             ,617548         ,22             ,24             ,0              ,0              ,0.9167    ,0.3261    
31             ,617544         ,25             ,25             ,0              ,0              ,1.0000    ,0.3400    
32             ,617542         ,25             ,27             ,0              ,0              ,0.9259    ,0.3269    
33             ,617539         ,27             ,28             ,0              ,0              ,0.9643    ,0.3455    
34             ,617538         ,27             ,29             ,0              ,0              ,0.9310    ,0.3393    
35             ,617536         ,29             ,18             ,11             ,0              ,1.6111    ,0.3830    
36             ,617533         ,32             ,15             ,14             ,0              ,2.1333    ,0.4043    
37             ,617533         ,29             ,17             ,15             ,0              ,1.7059    ,0.4130    
38             ,617532         ,29             ,18             ,15             ,0              ,1.6111    ,0.4043    
39             ,617531         ,29             ,19             ,15             ,0              ,1.5263    ,0.3958    
40             ,617530         ,28             ,21             ,15             ,0              ,1.3333    ,0.4082    
41             ,617527         ,29             ,23             ,15             ,0              ,1.2609    ,0.4038    
42             ,617524         ,29             ,25             ,16             ,0              ,1.1600    ,0.4074    
43             ,617522         ,29             ,25             ,18             ,0              ,1.1600    ,0.4259    
44             ,617522         ,26             ,26             ,20             ,0              ,1.0000    ,0.4231    
45             ,617522         ,22             ,30             ,20             ,0              ,0.7333    ,0.4231    
46             ,617519         ,23             ,31             ,21             ,0              ,0.7419    ,0.4259    
47             ,617515         ,24             ,34             ,21             ,0              ,0.7059    ,0.4310    
48             ,617513         ,25             ,34             ,22             ,0              ,0.7353    ,0.4237    
49             ,617512         ,24             ,35             ,23             ,0              ,0.6857    ,0.4237    
50             ,617506         ,27             ,37             ,24             ,0              ,0.7297    ,0.4688    
51             ,617503         ,30             ,36             ,25             ,0              ,0.8333    ,0.4848    
52             ,617500         ,32             ,35             ,27             ,0              ,0.9143    ,0.4776    
53             ,617499         ,32             ,35             ,27             ,1              ,0.9143    ,0.4925    
54             ,617496         ,34             ,35             ,28             ,1              ,0.9714    ,0.4928    
55             ,617491         ,36             ,38             ,28             ,1              ,0.9474    ,0.5000    
56             ,617489         ,35             ,41             ,28             ,1              ,0.8537    ,0.4868    
57             ,617486         ,36             ,40             ,31             ,1              ,0.9000    ,0.5000    
58             ,617485         ,37             ,39             ,32             ,1              ,0.9487    ,0.5132    
59             ,617482         ,40             ,38             ,33             ,1              ,1.0526    ,0.5000    
60             ,617481         ,38             ,39             ,35             ,1              ,0.9744    ,0.4935    
61             ,617477         ,38             ,41             ,37             ,1              ,0.9268    ,0.5063    
62             ,617473         ,40             ,40             ,40             ,1              ,1.0000    ,0.5000    
63             ,617473         ,39             ,39             ,42             ,1              ,1.0000    ,0.5000    
64             ,617472         ,34             ,42             ,45             ,1              ,0.8095    ,0.5132    
65             ,617471         ,32             ,41             ,49             ,1              ,0.7805    ,0.5342    
66             ,617463         ,37             ,42             ,51             ,1              ,0.8810    ,0.5443    
67             ,617461         ,38             ,40             ,54             ,1              ,0.9500    ,0.5641    
68             ,617457         ,39             ,42             ,55             ,1              ,0.9286    ,0.5679    
69             ,617451         ,40             ,45             ,57             ,1              ,0.8889    ,0.5647    
70             ,617446         ,43             ,44             ,60             ,1              ,0.9773    ,0.5632    
71             ,617444         ,42             ,47             ,60             ,1              ,0.8936    ,0.5618    
72             ,617442         ,43             ,47             ,61             ,1              ,0.9149    ,0.5556    
73             ,617437         ,45             ,49             ,62             ,1              ,0.9184    ,0.5532    
74             ,617429         ,52             ,49             ,63             ,1              ,1.0612    ,0.5446    
75             ,617424         ,53             ,50             ,66             ,1              ,1.0600    ,0.5437    
76             ,617416         ,57             ,51             ,68             ,2              ,1.1176    ,0.5463    
77             ,617408         ,65             ,49             ,70             ,2              ,1.3265    ,0.5351    
78             ,617401         ,71             ,50             ,70             ,2              ,1.4200    ,0.5207    
79             ,617396         ,75             ,51             ,70             ,2              ,1.4706    ,0.5159    
80             ,617393         ,70             ,56             ,73             ,2              ,1.2500    ,0.5317    
81             ,617387         ,74             ,54             ,77             ,2              ,1.3704    ,0.5234    
82             ,617386         ,71             ,56             ,79             ,2              ,1.2679    ,0.5354    
83             ,617380         ,71             ,61             ,80             ,2              ,1.1639    ,0.5379    
84             ,617374         ,72             ,60             ,86             ,2              ,1.2000    ,0.5379    
85             ,617370         ,74             ,59             ,89             ,2              ,1.2542    ,0.5338    
86             ,617367         ,75             ,58             ,92             ,2              ,1.2931    ,0.5489    
87             ,617362         ,75             ,62             ,93             ,2              ,1.2097    ,0.5401    
88             ,617356         ,73             ,67             ,96             ,2              ,1.0896    ,0.5286    
89             ,617346         ,78             ,67             ,101            ,2              ,1.1642    ,0.5448    
90             ,617344         ,72             ,73             ,103            ,2              ,0.9863    ,0.5448    
91             ,617337         ,71             ,78             ,106            ,2              ,0.9103    ,0.5638    
92             ,617329         ,72             ,84             ,107            ,2              ,0.8571    ,0.5769    
93             ,617319         ,77             ,86             ,110            ,2              ,0.8953    ,0.5706    
94             ,617314         ,79             ,88             ,111            ,2              ,0.8977    ,0.5689    
95             ,617308         ,79             ,90             ,115            ,2              ,0.8778    ,0.5799    
96             ,617296         ,90             ,87             ,119            ,2              ,1.0345    ,0.5706    
97             ,617294         ,86             ,93             ,119            ,2              ,0.9247    ,0.5754    
98             ,617292         ,82             ,98             ,120            ,2              ,0.8367    ,0.5778    
99             ,617281         ,89             ,101            ,121            ,2              ,0.8812    ,0.5684    
100            ,617275         ,92             ,96             ,129            ,2              ,0.9583    ,0.5691    
101            ,617268         ,94             ,99             ,131            ,2              ,0.9495    ,0.5648    
102            ,617262         ,94             ,101            ,135            ,2              ,0.9307    ,0.5641    
103            ,617255         ,91             ,105            ,141            ,2              ,0.8667    ,0.5612    
104            ,617245         ,99             ,102            ,146            ,2              ,0.9706    ,0.5672    
105            ,617239         ,98             ,107            ,148            ,2              ,0.9159    ,0.5805    
106            ,617230         ,99             ,113            ,150            ,2              ,0.8761    ,0.5849    
107            ,617220         ,99             ,118            ,155            ,2              ,0.8390    ,0.5806    
108            ,617210         ,104            ,115            ,163            ,2              ,0.9043    ,0.5936    
109            ,617200         ,108            ,116            ,168            ,2              ,0.9310    ,0.5848    
110            ,617189         ,107            ,120            ,176            ,2              ,0.8917    ,0.5903    
111            ,617185         ,109            ,114            ,184            ,2              ,0.9561    ,0.5919    
112            ,617175         ,117            ,109            ,191            ,2              ,1.0734    ,0.5929    
113            ,617165         ,116            ,115            ,196            ,2              ,1.0087    ,0.5974    
114            ,617156         ,119            ,118            ,199            ,2              ,1.0085    ,0.5949    
115            ,617144         ,124            ,119            ,205            ,2              ,1.0420    ,0.5926    
116            ,617135         ,127            ,124            ,206            ,2              ,1.0242    ,0.5857    
117            ,617129         ,126            ,125            ,212            ,2              ,1.0080    ,0.5857    
118            ,617118         ,127            ,129            ,218            ,2              ,0.9845    ,0.5859    
119            ,617108         ,131            ,131            ,222            ,2              ,1.0000    ,0.5916    
120            ,617105         ,125            ,137            ,225            ,2              ,0.9124    ,0.5954    
121            ,617096         ,124            ,142            ,230            ,2              ,0.8732    ,0.5977    
122            ,617084         ,126            ,146            ,236            ,2              ,0.8630    ,0.6103    
123            ,617070         ,130            ,146            ,245            ,3              ,0.8904    ,0.6087    
124            ,617055         ,134            ,155            ,247            ,3              ,0.8645    ,0.6021    
125            ,617045         ,140            ,152            ,254            ,3              ,0.9211    ,0.6096    
126            ,617037         ,138            ,154            ,262            ,3              ,0.8961    ,0.6096    
127            ,617023         ,142            ,154            ,272            ,3              ,0.9221    ,0.6182    
128            ,617011         ,145            ,158            ,277            ,3              ,0.9177    ,0.6205    
129            ,616996         ,148            ,164            ,283            ,3              ,0.9024    ,0.6186    
130            ,616983         ,152            ,161            ,295            ,3              ,0.9441    ,0.6166    
131            ,616970         ,159            ,165            ,297            ,3              ,0.9636    ,0.6111    
132            ,616954         ,164            ,174            ,299            ,3              ,0.9425    ,0.5947    
133            ,616934         ,174            ,173            ,310            ,3              ,1.0058    ,0.6081    
134            ,616922         ,183            ,170            ,316            ,3              ,1.0765    ,0.6119    
135            ,616915         ,181            ,172            ,323            ,3              ,1.0523    ,0.6147    
136            ,616909         ,175            ,178            ,329            ,3              ,0.9831    ,0.6091    
137            ,616897         ,173            ,185            ,336            ,3              ,0.9351    ,0.6117    
138            ,616885         ,170            ,190            ,346            ,3              ,0.8947    ,0.6139    
139            ,616870         ,175            ,194            ,352            ,3              ,0.9021    ,0.6179    
140            ,616855         ,182            ,193            ,361            ,3              ,0.9430    ,0.6187    
141            ,616845         ,178            ,197            ,371            ,3              ,0.9036    ,0.6240    
142            ,616832         ,179            ,199            ,381            ,3              ,0.8995    ,0.6270    
143            ,616814         ,182            ,204            ,391            ,3              ,0.8922    ,0.6244    
144            ,616797         ,186            ,206            ,402            ,3              ,0.9029    ,0.6250    
145            ,616787         ,183            ,215            ,406            ,3              ,0.8512    ,0.6281    
146            ,616774         ,180            ,221            ,416            ,3              ,0.8145    ,0.6234    
147            ,616750         ,184            ,231            ,426            ,3              ,0.7965    ,0.6265    
148            ,616739         ,183            ,234            ,435            ,3              ,0.7821    ,0.6307    
149            ,616720         ,195            ,229            ,447            ,3              ,0.8515    ,0.6368    
150            ,616705         ,204            ,226            ,456            ,3              ,0.9027    ,0.6349    
151            ,616687         ,210            ,232            ,462            ,3              ,0.9052    ,0.6380    
152            ,616672         ,213            ,233            ,473            ,3              ,0.9142    ,0.6435    
153            ,616657         ,213            ,238            ,482            ,4              ,0.8950    ,0.6519    
154            ,616640         ,215            ,250            ,485            ,4              ,0.8600    ,0.6538    
155            ,616610         ,235            ,251            ,494            ,4              ,0.9363    ,0.6420    
156            ,616594         ,238            ,252            ,506            ,4              ,0.9444    ,0.6408    
157            ,616573         ,241            ,256            ,520            ,4              ,0.9414    ,0.6419    
158            ,616553         ,244            ,258            ,535            ,4              ,0.9457    ,0.6414    
159            ,616539         ,248            ,258            ,545            ,4              ,0.9612    ,0.6383    
160            ,616525         ,249            ,263            ,553            ,4              ,0.9468    ,0.6465    
161            ,616501         ,249            ,273            ,567            ,4              ,0.9121    ,0.6437    
162            ,616477         ,262            ,272            ,577            ,6              ,0.9632    ,0.6423    
163            ,616453         ,267            ,276            ,591            ,7              ,0.9674    ,0.6409    
164            ,616435         ,270            ,278            ,604            ,7              ,0.9712    ,0.6405    
165            ,616412         ,275            ,283            ,616            ,8              ,0.9717    ,0.6416    
166            ,616389         ,283            ,282            ,632            ,8              ,1.0035    ,0.6389    
167            ,616374         ,283            ,277            ,652            ,8              ,1.0217    ,0.6429    
168            ,616349         ,291            ,282            ,664            ,8              ,1.0319    ,0.6387    
169            ,616333         ,277            ,305            ,671            ,8              ,0.9082    ,0.6426    
170            ,616315         ,279            ,315            ,677            ,8              ,0.8857    ,0.6380    
171            ,616293         ,280            ,324            ,689            ,8              ,0.8642    ,0.6407    
172            ,616260         ,293            ,332            ,701            ,8              ,0.8825    ,0.6368    
173            ,616236         ,303            ,331            ,716            ,8              ,0.9154    ,0.6356    
174            ,616210         ,315            ,330            ,731            ,8              ,0.9545    ,0.6388    
175            ,616189         ,312            ,344            ,741            ,8              ,0.9070    ,0.6448    
176            ,616165         ,312            ,355            ,754            ,8              ,0.8789    ,0.6462    
177            ,616137         ,316            ,361            ,772            ,8              ,0.8753    ,0.6499    
178            ,616112         ,323            ,362            ,789            ,8              ,0.8923    ,0.6555    
179            ,616089         ,323            ,375            ,799            ,8              ,0.8613    ,0.6519    
180            ,616069         ,320            ,385            ,812            ,8              ,0.8312    ,0.6553    
181            ,616042         ,332            ,376            ,836            ,8              ,0.8830    ,0.6624    
182            ,616018         ,331            ,390            ,847            ,8              ,0.8487    ,0.6644    
183            ,616001         ,332            ,387            ,865            ,9              ,0.8579    ,0.6676    
184            ,615972         ,343            ,390            ,880            ,9              ,0.8795    ,0.6698    
185            ,615950         ,343            ,394            ,898            ,9              ,0.8706    ,0.6744    
186            ,615913         ,347            ,412            ,912            ,10             ,0.8422    ,0.6706    
187            ,615880         ,356            ,421            ,927            ,10             ,0.8456    ,0.6718    
188            ,615853         ,357            ,430            ,944            ,10             ,0.8302    ,0.6734    
189            ,615816         ,373            ,421            ,974            ,10             ,0.8860    ,0.6801    
190            ,615785         ,380            ,429            ,990            ,10             ,0.8858    ,0.6761    
191            ,615764         ,373            ,436            ,1011           ,10             ,0.8555    ,0.6799    
192            ,615739         ,373            ,441            ,1031           ,10             ,0.8458    ,0.6806    
193            ,615710         ,379            ,450            ,1045           ,10             ,0.8422    ,0.6791    
194            ,615676         ,393            ,456            ,1058           ,11             ,0.8618    ,0.6749    
195            ,615652         ,390            ,459            ,1082           ,11             ,0.8497    ,0.6843    
196            ,615615         ,403            ,459            ,1105           ,12             ,0.8780    ,0.6833    
197            ,615583         ,418            ,452            ,1129           ,12             ,0.9248    ,0.6874    
198            ,615544         ,428            ,463            ,1147           ,12             ,0.9244    ,0.6925    
